1,1.0.0,
1007738,600,OPTCUR,USDINR,0,0,27-SEP-2017,665000000,CE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28-DEC-2016,29-SEP-2017,5,1,1,1,25000,0,0,0,1007738,0,0,0,0,0,0,0,0,0,0,0,27-SEP-2017,27-SEP-2017,0,1000,0,USDINR17SEP66.5000CE,0,0,0,7,0,Q,0,0,0,0,0,0,0,5150000,N
1008174,600,OPTCUR,USDINR,0,0,29-MAY-2017,640000000,PE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23-FEB-2017,31-MAY-2017,5,1,1,1,25000,0,0,0,1008174,0,0,0,0,0,0,0,0,0,0,0,29-MAY-2017,29-MAY-2017,0,1000,0,USDINR17MAY64.0000PE,0,0,0,7,0,M,0,0,0,0,0,0,0,100000,N
1008667,600,OPTCUR,USDINR,0,0,27-JUL-2017,655000000,CE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26-APR-2017,31-JUL-2017,5,1,1,1,25000,0,0,0,1008667,0,0,0,0,0,0,0,0,0,0,0,27-JUL-2017,27-JUL-2017,0,1000,0,USDINR17JUL65.5000CE,0,0,0,7,0,M,0,0,0,0,0,0,0,4525000,N
1008638,600,OPTCUR,USDINR,0,0,28-JUN-2017,615000000,CE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,07-APR-2017,30-JUN-2017,5,1,1,1,25000,0,0,0,1008638,0,0,0,0,0,0,0,0,0,0,0,28-JUN-2017,28-JUN-2017,0,1000,0,USDINR17JUN61.5000CE,0,0,0,7,0,Q,0,0,0,0,0,0,0,33925000,N
1008654,600,OPTCUR,USDINR,0,0,27-DEC-2017,612500000,PE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10-APR-2017,29-DEC-2017,5,1,1,1,25000,0,0,0,1008654,0,0,0,0,0,0,0,0,0,0,0,27-DEC-2017,27-DEC-2017,0,1000,0,USDINR17DEC61.2500PE,0,0,0,7,0,Q,0,0,0,0,0,0,0,325000,N
1007110,600,OPTCUR,USDINR,0,0,28-JUN-2017,685000000,CE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28-SEP-2016,30-JUN-2017,5,1,1,1,25000,0,0,0,1007110,0,0,0,0,0,0,0,0,0,0,0,28-JUN-2017,28-JUN-2017,0,1000,0,USDINR17JUN68.5000CE,0,0,0,7,0,Q,0,0,0,0,0,0,0,25000,N
1007952,600,FUTCUR,USDINR,0,0,29-JAN-2018,0,,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27-JAN-2017,31-JAN-2018,1,1,1,1,25000,0,0,0,1007952,0,0,0,0,0,0,0,0,0,0,0,29-JAN-2018,29-JAN-2018,0,1000,0,USDINR18JANFUT,0,0,0,7,0,M,0,0,0,0,0,0,0,667550000,N
1008230,617,FUTIRD,697GS2026,0,0,25-MAY-2017,0,,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27-FEB-2017,26-MAY-2017,39,3,1,1,25000,0,0,0,1008230,0,0,0,0,0,0,0,0,0,0,0,25-MAY-2017,25-MAY-2017,0,2000,0,697GS202617MAYFUT,0,0,0,9,0,M,0,0,0,0,0,0,0,1012654000,Y
1007739,600,OPTCUR,USDINR,0,0,27-SEP-2017,677500000,PE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28-DEC-2016,29-SEP-2017,5,1,1,1,25000,0,0,0,1007739,0,0,0,0,0,0,0,0,0,0,0,27-SEP-2017,27-SEP-2017,0,1000,0,USDINR17SEP67.7500PE,0,0,0,7,0,Q,0,0,0,0,0,0,0,22400000,N
1008719,600,OPTCUR,USDINR,0,0,27-SEP-2017,610000000,PE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27-APR-2017,29-SEP-2017,5,1,1,1,25000,0,0,0,1008719,0,0,0,0,0,0,0,0,0,0,0,27-SEP-2017,27-SEP-2017,0,1000,0,USDINR17SEP61.0000PE,0,0,0,7,0,Q,0,0,0,0,0,0,0,100000,N
1008668,600,OPTCUR,USDINR,0,0,27-JUL-2017,667500000,PE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26-APR-2017,31-JUL-2017,5,1,1,1,25000,0,0,0,1008668,0,0,0,0,0,0,0,0,0,0,0,27-JUL-2017,27-JUL-2017,0,1000,0,USDINR17JUL66.7500PE,0,0,0,7,0,M,0,0,0,0,0,0,0,17025000,N
1007740,600,OPTCUR,USDINR,0,0,27-SEP-2017,680000000,PE,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28-DEC-2016,29-SEP-2017,5,1,1,1,25000,0,0,0,1007740,0,0,0,0,0,0,0,0,0,0,0,27-SEP-2017,27-SEP-2017,0,1000,0,USDINR17SEP68.0000PE,0,0,0,7,0,Q,0,0,0,0,0,0,0,24475000,N
