1,1.0.0,
1006766,1006977,FUTCUR,GBPINR,,27-Jul-2017,72057606922830076,1,,FUTCUR,GBPINR,,29-Aug-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007056,FUTCUR,GBPINR,5,27-Jul-2017,GBPJULAUG17,
1006389,1007115,FUTCUR,GBPINR,,29-May-2017,72057606922830084,1,,FUTCUR,GBPINR,,27-Sep-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007169,FUTCUR,GBPINR,5,29-May-2017,GBPMAYSEP17,
1006766,1007115,FUTCUR,GBPINR,,27-Jul-2017,72057606922830086,1,,FUTCUR,GBPINR,,27-Sep-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007186,FUTCUR,GBPINR,5,27-Jul-2017,GBPJULSEP17,
1006590,1007115,FUTCUR,GBPINR,,28-Jun-2017,72057606922830085,1,,FUTCUR,GBPINR,,27-Sep-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007193,FUTCUR,GBPINR,5,28-Jun-2017,GBPJUNSEP17,
1006977,1007115,FUTCUR,GBPINR,,29-Aug-2017,72057606922830087,1,,FUTCUR,GBPINR,,27-Sep-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007202,FUTCUR,GBPINR,5,29-Aug-2017,GBPAUGSEP17,
1006590,1007288,FUTCUR,GBPINR,,28-Jun-2017,72057606922830095,1,,FUTCUR,GBPINR,,27-Oct-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007357,FUTCUR,GBPINR,5,28-Jun-2017,GBPJUNOCT17,
1006977,1007288,FUTCUR,GBPINR,,29-Aug-2017,72057606922830097,1,,FUTCUR,GBPINR,,27-Oct-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007362,FUTCUR,GBPINR,5,29-Aug-2017,GBPAUGOCT17,
1006389,1007288,FUTCUR,GBPINR,,29-May-2017,72057606922830094,1,,FUTCUR,GBPINR,,27-Oct-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007378,FUTCUR,GBPINR,5,29-May-2017,GBPMAYOCT17,
1007115,1007288,FUTCUR,GBPINR,,27-Sep-2017,72057606922830098,1,,FUTCUR,GBPINR,,27-Oct-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007381,FUTCUR,GBPINR,5,27-Sep-2017,GBPSEPOCT17,
1006766,1007288,FUTCUR,GBPINR,,27-Jul-2017,72057606922830096,1,,FUTCUR,GBPINR,,27-Oct-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007391,FUTCUR,GBPINR,5,27-Jul-2017,GBPJULOCT17,
1006766,1007630,FUTCUR,GBPINR,,27-Jul-2017,72057606922830106,1,,FUTCUR,GBPINR,,28-Nov-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007669,FUTCUR,GBPINR,5,27-Jul-2017,GBPJULNOV17,
1006590,1007630,FUTCUR,GBPINR,,28-Jun-2017,72057606922830105,1,,FUTCUR,GBPINR,,28-Nov-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007679,FUTCUR,GBPINR,5,28-Jun-2017,GBPJUNNOV17,
1006977,1007630,FUTCUR,GBPINR,,29-Aug-2017,72057606922830107,1,,FUTCUR,GBPINR,,28-Nov-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007683,FUTCUR,GBPINR,5,29-Aug-2017,GBPAUGNOV17,
1006389,1007630,FUTCUR,GBPINR,,29-May-2017,72057606922830104,1,,FUTCUR,GBPINR,,28-Nov-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007699,FUTCUR,GBPINR,5,29-May-2017,GBPMAYNOV17,
1007288,1007630,FUTCUR,GBPINR,,27-Oct-2017,72057606922830109,1,,FUTCUR,GBPINR,,28-Nov-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007700,FUTCUR,GBPINR,5,27-Oct-2017,GBPOCTNOV17,
1007115,1007630,FUTCUR,GBPINR,,27-Sep-2017,72057606922830108,1,,FUTCUR,GBPINR,,28-Nov-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007703,FUTCUR,GBPINR,5,27-Sep-2017,GBPSEPNOV17,
1006977,1007758,FUTCUR,GBPINR,,29-Aug-2017,72057606922830117,1,,FUTCUR,GBPINR,,27-Dec-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007814,FUTCUR,GBPINR,5,29-Aug-2017,GBPAUGDEC17,
1006389,1007758,FUTCUR,GBPINR,,29-May-2017,72057606922830114,1,,FUTCUR,GBPINR,,27-Dec-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007830,FUTCUR,GBPINR,5,29-May-2017,GBPMAYDEC17,
1007288,1007758,FUTCUR,GBPINR,,27-Oct-2017,72057606922830119,1,,FUTCUR,GBPINR,,27-Dec-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007831,FUTCUR,GBPINR,5,27-Oct-2017,GBPOCTDEC17,
1007115,1007758,FUTCUR,GBPINR,,27-Sep-2017,72057606922830118,1,,FUTCUR,GBPINR,,27-Dec-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007834,FUTCUR,GBPINR,5,27-Sep-2017,GBPSEPDEC17,
1006766,1007758,FUTCUR,GBPINR,,27-Jul-2017,72057606922830116,1,,FUTCUR,GBPINR,,27-Dec-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007845,FUTCUR,GBPINR,5,27-Jul-2017,GBPJULDEC17,
1007630,1007758,FUTCUR,GBPINR,,28-Nov-2017,72057606922830120,1,,FUTCUR,GBPINR,,27-Dec-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007852,FUTCUR,GBPINR,5,28-Nov-2017,GBPNOVDEC17,
1006590,1007758,FUTCUR,GBPINR,,28-Jun-2017,72057606922830115,1,,FUTCUR,GBPINR,,27-Dec-2017,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1007854,FUTCUR,GBPINR,5,28-Jun-2017,GBPJUNDEC17,
1007758,1007970,FUTCUR,GBPINR,,27-Dec-2017,72057606922830131,1,,FUTCUR,GBPINR,,29-Jan-2018,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008084,FUTCUR,GBPINR,5,27-Dec-2017,GBPDECJAN18,
1006766,1007970,FUTCUR,GBPINR,,27-Jul-2017,72057606922830126,1,,FUTCUR,GBPINR,,29-Jan-2018,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008086,FUTCUR,GBPINR,5,27-Jul-2017,GBPJULJAN18,
1007630,1007970,FUTCUR,GBPINR,,28-Nov-2017,72057606922830130,1,,FUTCUR,GBPINR,,29-Jan-2018,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008095,FUTCUR,GBPINR,5,28-Nov-2017,GBPNOVJAN18,
1006590,1007970,FUTCUR,GBPINR,,28-Jun-2017,72057606922830125,1,,FUTCUR,GBPINR,,29-Jan-2018,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008097,FUTCUR,GBPINR,5,28-Jun-2017,GBPJUNJAN18,
1006977,1007970,FUTCUR,GBPINR,,29-Aug-2017,72057606922830127,1,,FUTCUR,GBPINR,,29-Jan-2018,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008099,FUTCUR,GBPINR,5,29-Aug-2017,GBPAUGJAN18,
1006389,1007970,FUTCUR,GBPINR,,29-May-2017,72057606922830124,1,,FUTCUR,GBPINR,,29-Jan-2018,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008116,FUTCUR,GBPINR,5,29-May-2017,GBPMAYJAN18,
1007288,1007970,FUTCUR,GBPINR,,27-Oct-2017,72057606922830129,1,,FUTCUR,GBPINR,,29-Jan-2018,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008117,FUTCUR,GBPINR,5,27-Oct-2017,GBPOCTJAN18,
1007115,1007970,FUTCUR,GBPINR,,27-Sep-2017,72057606922830128,1,,FUTCUR,GBPINR,,29-Jan-2018,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008121,FUTCUR,GBPINR,5,27-Sep-2017,GBPSEPJAN18,
1006389,1008204,FUTCUR,GBPINR,,29-May-2017,72057606922830134,1,,FUTCUR,GBPINR,,26-Feb-2018,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008270,FUTCUR,GBPINR,5,29-May-2017,GBPMAYFEB18,
1007288,1008204,FUTCUR,GBPINR,,27-Oct-2017,72057606922830139,1,,FUTCUR,GBPINR,,26-Feb-2018,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008272,FUTCUR,GBPINR,5,27-Oct-2017,GBPOCTFEB18,
1007115,1008204,FUTCUR,GBPINR,,27-Sep-2017,72057606922830138,1,,FUTCUR,GBPINR,,26-Feb-2018,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008278,FUTCUR,GBPINR,5,27-Sep-2017,GBPSEPFEB18,
1007758,1008204,FUTCUR,GBPINR,,27-Dec-2017,72057606922830141,1,,FUTCUR,GBPINR,,26-Feb-2018,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008296,FUTCUR,GBPINR,5,27-Dec-2017,GBPDECFEB18,
1006766,1008204,FUTCUR,GBPINR,,27-Jul-2017,72057606922830136,1,,FUTCUR,GBPINR,,26-Feb-2018,3,,,0,,,0,0,1,1,25000,1,1,25000,1,N,1008297,FUTCUR,GBPINR,5,27-Jul-2017,GBPJULFEB18,
