2,1.0.0,
821096,827217,SF,BHRT,BHARTIARTL,29-JUN-2017,72059543953080368,1, ,SF,BHRT,,27-JUL-2017,454,BHRT6717S,,,,,,1,1700,1700,5,1700,1700,5,1,A,828924,SF,BHRT,5,29-JUN-2017,BHRTJUNJUL17,
835009,835394,SF,KAJR,KAJR,29-JUN-2017,72065642806640640,1, ,SF,KAJR,,27-JUL-2017,1874,KAJR6717S,,,,,,1,800,800,5,800,800,5,1,A,836753,SF,KAJR,5,29-JUN-2017,KAJRJUNJUL17,
826919,835517,IF,BKX,BANKEX,27-JUL-2017,72060871097974837,1, ,IF,BKX,,31-AUG-2017,763,BKX7817S,,,,,,1,35,35,100,35,35,100,1,A,836754,IF,BKX,5,27-JUL-2017,BKXJULAUG17,
821401,836424,SF,MSSL,MOTHERSUMI,29-JUN-2017,72060987062091828,1, ,SF,MSSL,,31-AUG-2017,790,MSSL6817S,,,,,,1,2500,2500,5,2500,2500,5,1,A,836755,SF,MSSL,5,29-JUN-2017,MSSLJUNAUG17,
827535,827853,SF,MCXL,MCXL,29-JUN-2017,72065492482785282,1, ,SF,MCXL,,27-JUL-2017,1839,MCXL6717S,,,,,,1,500,500,5,500,500,5,1,A,828866,SF,MCXL,5,29-JUN-2017,MCXLJUNJUL17,
827895,834809,SF,MNGL,MNGL,29-JUN-2017,72065513957621763,1, ,SF,MNGL,,31-AUG-2017,1844,MNGL6817S,,,,,,1,600,600,5,600,600,5,1,A,836756,SF,MNGL,5,29-JUN-2017,MNGLJUNAUG17,
821665,834361,SF,GRSM,GRASIM,29-JUN-2017,72060458781114420,1, ,SF,GRSM,,31-AUG-2017,667,GRSM6817S,,,,,,1,750,750,5,750,750,5,1,A,836757,SF,GRSM,5,29-JUN-2017,GRSMJUNAUG17,
821793,834528,SF,COAL,COALINDIA,29-JUN-2017,72058212513218612,1, ,SF,COAL,,31-AUG-2017,144,COAL6817S,,,,,,1,1700,1700,5,1700,1700,5,1,A,836758,SF,COAL,5,29-JUN-2017,COALJUNAUG17,
826660,834897,SF,ZEEL,ZEEL,27-JUL-2017,72058225398120501,1, ,SF,ZEEL,,31-AUG-2017,147,ZEEL7817S,,,,,,1,1300,1300,5,1300,1300,5,1,A,836759,SF,ZEEL,5,27-JUL-2017,ZEELJULAUG17,
820892,826988,SF,UJFS,UJFS,29-JUN-2017,72065415173373956,1, ,SF,UJFS,,27-JUL-2017,1821,UJFS6717S,,,,,,1,1200,1200,5,1200,1200,5,1,A,828929,SF,UJFS,5,29-JUN-2017,UJFSJUNJUL17,
821478,827646,SF,ENGI,ENGINERSIN,29-JUN-2017,72061077256405043,1, ,SF,ENGI,,27-JUL-2017,811,ENGI6717S,,,,,,1,3500,3500,5,3500,3500,5,1,A,828931,SF,ENGI,5,29-JUN-2017,ENGIJUNJUL17,
820927,835671,SF,WIPR,WIPRO,29-JUN-2017,72059883255496756,1, ,SF,WIPR,,31-AUG-2017,533,WIPR6817S,,,,,,1,1200,1200,5,1200,1200,5,1,A,836760,SF,WIPR,5,29-JUN-2017,WIPRJUNAUG17,
821686,834386,SF,DABU,DABUR,29-JUN-2017,72058422966616116,1, ,SF,DABU,,31-AUG-2017,193,DABU6817S,,,,,,1,2500,2500,5,2500,2500,5,1,A,836761,SF,DABU,5,29-JUN-2017,DABUJUNAUG17,
820742,835402,IF,SX50,SENSEX50,29-JUN-2017,72064882597429255,1, ,IF,SX50,,31-AUG-2017,1697,SX506817S,,,,,,1,75,75,5,75,75,5,1,A,836762,IF,SX50,5,29-JUN-2017,SX50JUNAUG17,
826784,835068,SF,GLPL,GLENMARK,27-JUL-2017,72058203923284021,1, ,SF,GLPL,,31-AUG-2017,142,GLPL7817S,,,,,,1,700,700,5,700,700,5,1,A,836763,SF,GLPL,5,27-JUL-2017,GLPLJULAUG17,
826623,835107,SF,INBM,INBM,27-JUL-2017,72065419468341254,1, ,SF,INBM,,31-AUG-2017,1822,INBM7817S,,,,,,1,400,400,5,400,400,5,1,A,836764,SF,INBM,5,27-JUL-2017,INBMJULAUG17,
827195,827462,SF,GSFC,GSFC,29-JUN-2017,72065496777752578,1, ,SF,GSFC,,27-JUL-2017,1840,GSFC6717S,,,,,,1,4500,4500,5,4500,4500,5,1,A,828863,SF,GSFC,5,29-JUN-2017,GSFCJUNJUL17,
821562,836373,SF,CESC,CESC,29-JUN-2017,72058435851518004,1, ,SF,CESC,,31-AUG-2017,196,CESC6817S,,,,,,1,1100,1100,5,1100,1100,5,1,A,836765,SF,CESC,5,29-JUN-2017,CESCJUNAUG17,
822108,834922,SF,SUZL,SUZL,29-JUN-2017,72065410878406661,1, ,SF,SUZL,,31-AUG-2017,1820,SUZL6817S,,,,,,1,30000,30000,5,30000,30000,5,1,A,836766,SF,SUZL,5,29-JUN-2017,SUZLJUNAUG17,
820659,835314,SF,TCSL,TCS,29-JUN-2017,72059638442360884,1, ,SF,TCSL,,31-AUG-2017,476,TCSL6817S,,,,,,1,250,250,5,250,250,5,1,A,836767,SF,TCSL,5,29-JUN-2017,TCSLJUNAUG17,
833591,835016,SF,SINT,SINTEX,29-JUN-2017,72064800993050650,1, ,SF,SINT,,31-AUG-2017,1678,SINT6817S,,,,,,1,7125,7125,5,7125,7125,5,1,A,836768,SF,SINT,5,29-JUN-2017,SINTJUNAUG17,
821082,835916,SF,FEDB,FEDERALBNK,29-JUN-2017,72058401491779636,1, ,SF,FEDB,,31-AUG-2017,188,FEDB6817S,,,,,,1,11000,11000,5,11000,11000,5,1,A,836769,SF,FEDB,5,29-JUN-2017,FEDBJUNAUG17,
820501,826619,SF,JUST,JUSTDIAL,29-JUN-2017,72060926932549680,1, ,SF,JUST,,27-JUL-2017,776,JUST6717S,,,,,,1,1200,1200,5,1200,1200,5,1,A,828940,SF,JUST,5,29-JUN-2017,JUSTJUNJUL17,
821496,836598,SF,EMLD,EICHERMOT,29-JUN-2017,72060974177189940,1, ,SF,EMLD,,31-AUG-2017,787,EMLD6817S,,,,,,1,25,25,5,25,25,5,1,A,836770,SF,EMLD,5,29-JUN-2017,EMLDJUNAUG17,
820950,827043,SF,PFCL,PFC,29-JUN-2017,72058307002499123,1, ,SF,PFCL,,27-JUL-2017,166,PFCL6717S,,,,,,1,6000,6000,5,6000,6000,5,1,A,828944,SF,PFCL,5,29-JUN-2017,PFCLJUNJUL17,
821192,827323,SF,HDFC,HDFC,29-JUN-2017,72060012104515635,1, ,SF,HDFC,,27-JUL-2017,563,HDFC6717S,,,,,,1,500,500,5,500,500,5,1,A,828945,SF,HDFC,5,29-JUN-2017,HDFCJUNJUL17,
827957,834493,SF,AXIS,AXISBANK,27-JUL-2017,72059415104061493,1, ,SF,AXIS,,31-AUG-2017,424,AXIS7817S,,,,,,1,1200,1200,5,1200,1200,5,1,A,836771,SF,AXIS,5,27-JUL-2017,AXISJULAUG17,
820763,835417,SF,JSPL,JINDALSTEL,29-JUN-2017,72058736499228721,1, ,SF,JSPL,,31-AUG-2017,266,JSPL6817S,,,,,,1,4500,4500,5,4500,4500,5,1,A,836772,SF,JSPL,5,29-JUN-2017,JSPLJUNAUG17,
821370,827497,SF,GAIL,GAIL,29-JUN-2017,72059672802099248,1, ,SF,GAIL,,27-JUL-2017,484,GAIL6717S,,,,,,1,2000,2000,5,2000,2000,5,1,A,828951,SF,GAIL,5,29-JUN-2017,GAILJUNJUL17,
827041,836083,SF,BLKI,BLKI,29-JUN-2017,72065522547556355,1, ,SF,BLKI,,31-AUG-2017,1846,BLKI6817S,,,,,,1,400,400,5,400,400,5,1,A,836773,SF,BLKI,5,29-JUN-2017,BLKIJUNAUG17,
