NEATCD|7.0.4|
1095|1088|FUTCUR|EURINR|XX|1180535400|-1|XX|0|FUTCUR|EURINR|XX|1183127400|-1|XX|0|724800000|-21750000|21750000|-7250000|7250000|1|1|25000|1|1|25000|1|N
1095|1133|FUTCUR|EURINR|XX|1180535400|-1|XX|0|FUTCUR|EURINR|XX|1185633000|-1|XX|0|724800000|-21750000|21750000|-7250000|7250000|1|1|25000|1|1|25000|1|N
1133|1055|FUTCUR|EURINR|XX|1185633000|-1|XX|0|FUTCUR|EURINR|XX|1188484200|-1|XX|0|732225000|-21975000|21975000|-7325000|7325000|1|1|25000|1|1|25000|1|N
1089|1056|FUTCUR|GBPINR|XX|1183127400|-1|XX|0|FUTCUR|GBPINR|XX|1188484200|-1|XX|0|841725000|-25275000|25275000|-8425000|8425000|1|1|25000|1|1|25000|1|N
1089|1176|FUTCUR|GBPINR|XX|1183127400|-1|XX|0|FUTCUR|GBPINR|XX|1185633000|-1|XX|0|841725000|-25275000|25275000|-8425000|8425000|1|1|25000|1|1|25000|1|N
1174|1056|FUTCUR|GBPINR|XX|1180535400|-1|XX|0|FUTCUR|GBPINR|XX|1188484200|-1|XX|0|837800000|-25150000|25150000|-8400000|8400000|1|1|25000|1|1|25000|1|N
1174|1089|FUTCUR|GBPINR|XX|1180535400|-1|XX|0|FUTCUR|GBPINR|XX|1183127400|-1|XX|0|837800000|-25150000|25150000|-8400000|8400000|1|1|25000|1|1|25000|1|N
1174|1176|FUTCUR|GBPINR|XX|1180535400|-1|XX|0|FUTCUR|GBPINR|XX|1185633000|-1|XX|0|837800000|-25150000|25150000|-8400000|8400000|1|1|25000|1|1|25000|1|N
1176|1056|FUTCUR|GBPINR|XX|1185633000|-1|XX|0|FUTCUR|GBPINR|XX|1188484200|-1|XX|0|845650000|-25375000|25375000|-8475000|8475000|1|1|25000|1|1|25000|1|N
1094|1058|FUTCUR|JPYINR|XX|1183127400|-1|XX|0|FUTCUR|JPYINR|XX|1188484200|-1|XX|0|581025000|-17450000|17450000|-5825000|5825000|1|1|25000|1|1|25000|1|N
1094|1178|FUTCUR|JPYINR|XX|1183127400|-1|XX|0|FUTCUR|JPYINR|XX|1185633000|-1|XX|0|581025000|-17450000|17450000|-5825000|5825000|1|1|25000|1|1|25000|1|N
1177|1058|FUTCUR|JPYINR|XX|1180535400|-1|XX|0|FUTCUR|JPYINR|XX|1188484200|-1|XX|0|578200000|-17350000|17350000|-5800000|5800000|1|1|25000|1|1|25000|1|N
1177|1094|FUTCUR|JPYINR|XX|1180535400|-1|XX|0|FUTCUR|JPYINR|XX|1183127400|-1|XX|0|578200000|-17350000|17350000|-5800000|5800000|1|1|25000|1|1|25000|1|N
1177|1178|FUTCUR|JPYINR|XX|1180535400|-1|XX|0|FUTCUR|JPYINR|XX|1185633000|-1|XX|0|578200000|-17350000|17350000|-5800000|5800000|1|1|25000|1|1|25000|1|N
1178|1058|FUTCUR|JPYINR|XX|1185633000|-1|XX|0|FUTCUR|JPYINR|XX|1188484200|-1|XX|0|584000000|-17525000|17525000|-5850000|5850000|1|1|25000|1|1|25000|1|N
1060|1085|FUTCUR|USDINR|XX|1188484200|-1|XX|0|FUTCUR|USDINR|XX|1193581800|-1|XX|0|653900000|-19625000|19625000|-6550000|6550000|1|1|25000|1|1|25000|1|N
1060|1232|FUTCUR|USDINR|XX|1188484200|-1|XX|0|FUTCUR|USDINR|XX|1204122600|-1|XX|0|653900000|-19625000|19625000|-6550000|6550000|1|1|25000|1|1|25000|1|N
1060|1234|FUTCUR|USDINR|XX|1188484200|-1|XX|0|FUTCUR|USDINR|XX|1190989800|-1|XX|0|653900000|-19625000|19625000|-6550000|6550000|1|1|25000|1|1|25000|1|N
1085|1252|FUTCUR|USDINR|XX|1193581800|-1|XX|0|FUTCUR|USDINR|XX|1209220200|-1|XX|0|658900000|-19775000|19775000|-6600000|6600000|1|1|25000|1|1|25000|1|N
1099|1060|FUTCUR|USDINR|XX|1183127400|-1|XX|0|FUTCUR|USDINR|XX|1188484200|-1|XX|0|648825000|-19475000|19475000|-6500000|6500000|1|1|25000|1|1|25000|1|N
1099|1084|FUTCUR|USDINR|XX|1183127400|-1|XX|0|FUTCUR|USDINR|XX|1198852200|-1|XX|0|648825000|-19475000|19475000|-6500000|6500000|1|1|25000|1|1|25000|1|N
1099|1085|FUTCUR|USDINR|XX|1183127400|-1|XX|0|FUTCUR|USDINR|XX|1193581800|-1|XX|0|648825000|-19475000|19475000|-6500000|6500000|1|1|25000|1|1|25000|1|N
1099|1179|FUTCUR|USDINR|XX|1183127400|-1|XX|0|FUTCUR|USDINR|XX|1185633000|-1|XX|0|648825000|-19475000|19475000|-6500000|6500000|1|1|25000|1|1|25000|1|N
1099|1234|FUTCUR|USDINR|XX|1183127400|-1|XX|0|FUTCUR|USDINR|XX|1190989800|-1|XX|0|648825000|-19475000|19475000|-6500000|6500000|1|1|25000|1|1|25000|1|N
1179|1060|FUTCUR|USDINR|XX|1185633000|-1|XX|0|FUTCUR|USDINR|XX|1188484200|-1|XX|0|651300000|-19550000|19550000|-6525000|6525000|1|1|25000|1|1|25000|1|N
1179|1085|FUTCUR|USDINR|XX|1185633000|-1|XX|0|FUTCUR|USDINR|XX|1193581800|-1|XX|0|651300000|-19550000|19550000|-6525000|6525000|1|1|25000|1|1|25000|1|N
1179|1115|FUTCUR|USDINR|XX|1185633000|-1|XX|0|FUTCUR|USDINR|XX|1201703400|-1|XX|0|651300000|-19550000|19550000|-6525000|6525000|1|1|25000|1|1|25000|1|N
1179|1234|FUTCUR|USDINR|XX|1185633000|-1|XX|0|FUTCUR|USDINR|XX|1190989800|-1|XX|0|651300000|-19550000|19550000|-6525000|6525000|1|1|25000|1|1|25000|1|N
1191|1034|FUTCUR|USDINR|XX|1180535400|-1|XX|0|FUTCUR|USDINR|XX|1196346600|-1|XX|0|646375000|-19400000|19400000|-6475000|6475000|1|1|25000|1|1|25000|1|N
1191|1060|FUTCUR|USDINR|XX|1180535400|-1|XX|0|FUTCUR|USDINR|XX|1188484200|-1|XX|0|646375000|-19400000|19400000|-6475000|6475000|1|1|25000|1|1|25000|1|N
1191|1085|FUTCUR|USDINR|XX|1180535400|-1|XX|0|FUTCUR|USDINR|XX|1193581800|-1|XX|0|646375000|-19400000|19400000|-6475000|6475000|1|1|25000|1|1|25000|1|N
1191|1099|FUTCUR|USDINR|XX|1180535400|-1|XX|0|FUTCUR|USDINR|XX|1183127400|-1|XX|0|646375000|-19400000|19400000|-6475000|6475000|1|1|25000|1|1|25000|1|N
1191|1179|FUTCUR|USDINR|XX|1180535400|-1|XX|0|FUTCUR|USDINR|XX|1185633000|-1|XX|0|646375000|-19400000|19400000|-6475000|6475000|1|1|25000|1|1|25000|1|N
1191|1234|FUTCUR|USDINR|XX|1180535400|-1|XX|0|FUTCUR|USDINR|XX|1190989800|-1|XX|0|646375000|-19400000|19400000|-6475000|6475000|1|1|25000|1|1|25000|1|N
1234|1085|FUTCUR|USDINR|XX|1190989800|-1|XX|0|FUTCUR|USDINR|XX|1193581800|-1|XX|0|656100000|-19700000|19700000|-6575000|6575000|1|1|25000|1|1|25000|1|N
1234|1395|FUTCUR|USDINR|XX|1190989800|-1|XX|0|FUTCUR|USDINR|XX|1206714600|-1|XX|0|656100000|-19700000|19700000|-6575000|6575000|1|1|25000|1|1|25000|1|N
