NEATFO|7.0.4|
50249|64332|FUTSTK|CADILAHC|XX|1185633000|-1|XX|0|FUTSTK|CADILAHC|XX|1188657000|-1|XX|0|43160|-2160|2160|-435|435|1600|1600|5|1600|1600|5|1|N
45855|50285|FUTSTK|CANBK|XX|1183213800|-1|XX|0|FUTSTK|CANBK|XX|1185633000|-1|XX|0|35720|-1790|1790|-660|360|3084|3084|5|3084|3084|5|1|N
50285|64333|FUTSTK|CANBK|XX|1185633000|-1|XX|0|FUTSTK|CANBK|XX|1188657000|-1|XX|0|35430|-1775|1775|-355|355|3084|3084|5|3084|3084|5|1|N
50299|50300|FUTSTK|CANFINHOME|XX|1183213800|-1|XX|0|FUTSTK|CANFINHOME|XX|1185633000|-1|XX|0|265310|-13270|13270|-2655|2655|250|250|5|250|250|5|1|N
50300|64334|FUTSTK|CANFINHOME|XX|1185633000|-1|XX|0|FUTSTK|CANFINHOME|XX|1188657000|-1|XX|0|267125|-13360|13360|-2675|2675|250|250|5|250|250|5|1|N
45858|50309|FUTSTK|CAPF|XX|1183213800|-1|XX|0|FUTSTK|CAPF|XX|1185633000|-1|XX|0|70505|-3525|3525|-705|740|800|800|5|800|800|5|1|N
50309|64335|FUTSTK|CAPF|XX|1185633000|-1|XX|0|FUTSTK|CAPF|XX|1188657000|-1|XX|0|70530|-3530|3530|-705|705|800|800|5|800|800|5|1|N
45859|50310|FUTSTK|CASTROLIND|XX|1183213800|-1|XX|0|FUTSTK|CASTROLIND|XX|1185633000|-1|XX|0|41705|-2085|2085|-420|420|1400|1400|5|1400|1400|5|1|N
50310|64336|FUTSTK|CASTROLIND|XX|1185633000|-1|XX|0|FUTSTK|CASTROLIND|XX|1188657000|-1|XX|0|41920|-2100|2100|-420|420|1400|1400|5|1400|1400|5|1|N
45860|50315|FUTSTK|CEATLTD|XX|1183213800|-1|XX|0|FUTSTK|CEATLTD|XX|1185633000|-1|XX|0|160410|-8025|8025|-1605|1605|700|700|5|700|700|5|1|N
50315|64337|FUTSTK|CEATLTD|XX|1185633000|-1|XX|0|FUTSTK|CEATLTD|XX|1188657000|-1|XX|0|169885|-8495|8495|-1700|1700|700|700|5|700|700|5|1|N
45861|50316|FUTSTK|CENTURYTEX|XX|1183213800|-1|XX|0|FUTSTK|CENTURYTEX|XX|1185633000|-1|XX|0|106530|-5330|5330|-1065|1440|550|550|5|550|550|5|1|N
50316|64340|FUTSTK|CENTURYTEX|XX|1185633000|-1|XX|0|FUTSTK|CENTURYTEX|XX|1188657000|-1|XX|0|106875|-5345|5345|-1070|1070|550|550|5|550|550|5|1|N
45862|50318|FUTSTK|CESC|XX|1183213800|-1|XX|0|FUTSTK|CESC|XX|1185633000|-1|XX|0|89260|-4465|4465|-895|895|1100|1100|5|1100|1100|5|1|N
50318|64341|FUTSTK|CESC|XX|1185633000|-1|XX|0|FUTSTK|CESC|XX|1188657000|-1|XX|0|89815|-4495|4495|-900|900|1100|1100|5|1100|1100|5|1|N
45863|50319|FUTSTK|CGPOWER|XX|1183213800|-1|XX|0|FUTSTK|CGPOWER|XX|1185633000|-1|XX|0|9350|-470|470|-95|95|12000|12000|5|12000|12000|5|1|N
50319|64342|FUTSTK|CGPOWER|XX|1185633000|-1|XX|0|FUTSTK|CGPOWER|XX|1188657000|-1|XX|0|9390|-470|470|-95|95|12000|12000|5|12000|12000|5|1|N
50330|50331|FUTSTK|CHOLAFIN|XX|1183213800|-1|XX|0|FUTSTK|CHOLAFIN|XX|1185633000|-1|XX|0|100200|-5010|5010|-1005|1005|500|500|5|500|500|5|1|N
50331|64343|FUTSTK|CHOLAFIN|XX|1185633000|-1|XX|0|FUTSTK|CHOLAFIN|XX|1188657000|-1|XX|0|100370|-5020|5020|-1005|1005|500|500|5|500|500|5|1|N
45868|50332|FUTSTK|CIPLA|XX|1183213800|-1|XX|0|FUTSTK|CIPLA|XX|1185633000|-1|XX|0|50720|-2540|2540|-510|610|1000|1000|5|1000|1000|5|1|N
50332|64344|FUTSTK|CIPLA|XX|1185633000|-1|XX|0|FUTSTK|CIPLA|XX|1188657000|-1|XX|0|50800|-2540|2540|-510|510|1000|1000|5|1000|1000|5|1|N
45869|50335|FUTSTK|COALINDIA|XX|1183213800|-1|XX|0|FUTSTK|COALINDIA|XX|1185633000|-1|XX|0|26680|-1335|1335|-270|415|1700|1700|5|1700|1700|5|1|N
50335|64345|FUTSTK|COALINDIA|XX|1185633000|-1|XX|0|FUTSTK|COALINDIA|XX|1188657000|-1|XX|0|26825|-1345|1345|-270|270|1700|1700|5|1700|1700|5|1|N
45870|50336|FUTSTK|COLPAL|XX|1183213800|-1|XX|0|FUTSTK|COLPAL|XX|1185633000|-1|XX|0|98440|-4925|4925|-985|985|700|700|5|700|700|5|1|N
50336|64346|FUTSTK|COLPAL|XX|1185633000|-1|XX|0|FUTSTK|COLPAL|XX|1188657000|-1|XX|0|99125|-4960|4960|-995|995|700|700|5|700|700|5|1|N
45871|50337|FUTSTK|CONCOR|XX|1183213800|-1|XX|0|FUTSTK|CONCOR|XX|1185633000|-1|XX|0|116390|-5820|5820|-1165|1165|625|625|5|625|625|5|1|N
50337|64347|FUTSTK|CONCOR|XX|1185633000|-1|XX|0|FUTSTK|CONCOR|XX|1188657000|-1|XX|0|116800|-5840|5840|-1170|1170|625|625|5|625|625|5|1|N
45875|50338|FUTSTK|CUMMINSIND|XX|1183213800|-1|XX|0|FUTSTK|CUMMINSIND|XX|1185633000|-1|XX|0|93205|-4660|4660|-935|935|600|600|5|600|600|5|1|N
50338|64348|FUTSTK|CUMMINSIND|XX|1185633000|-1|XX|0|FUTSTK|CUMMINSIND|XX|1188657000|-1|XX|0|93560|-4680|4680|-940|940|600|600|5|600|600|5|1|N
45876|50341|FUTSTK|DABUR|XX|1183213800|-1|XX|0|FUTSTK|DABUR|XX|1185633000|-1|XX|0|27020|-1355|1355|-270|340|2500|2500|5|2500|2500|5|1|N
50341|64349|FUTSTK|DABUR|XX|1185633000|-1|XX|0|FUTSTK|DABUR|XX|1188657000|-1|XX|0|27085|-1355|1355|-275|275|2500|2500|5|2500|2500|5|1|N
