ScripCode,Scrip ID,Scrip Group,ScripName,Close Price,Daily Upper Value,Daily Lower Value,Weekly Upper Value,Weekly Lower Value,Monthly Upper Value,Monthly Lower Value,Quarterly Upper Value,Quarterly Lower Value,Yearly Upper Value,Yearly Lower Value,Final Upper Value,Final Lower Value,Filler1,Filler2,Filler3,Filler4,Filler5
521178,SRMCL,XD,SRI RAMAKRISHNA MILLS (COIMBAT,1575,1650,1500,0,0,0,0,3780,780,4390,5,1650,1500,,,,,
521182,SEASONF,XT,SEASONS FURNISHINGS LTD.,638,669,607,0,0,0,0,892,184,1215,1,669,607,,,,,
521188,UNITEDTE,XD,UNITED TEXTILES LTD.,513,538,488,0,0,0,0,1532,316,1302,1,538,488,,,,,
521206,SAMTEX,XD,SAMTEX FASHIONS LTD.,409,417,401,0,0,0,0,957,409,6642,1,417,409,,,,,
521210,CITYMAN,XT,CITYMAN LTD.,618,648,588,0,0,0,0,1552,320,1249,1,648,588,,,,,
521216,DHANROTO,XT,DHANALAXMI ROTO SPINNERS LTD.,2180,2285,2075,0,0,0,0,3800,785,3010,5,2285,2075,,,,,
521222,SANBLUE,XD,SANBLUE CORPORATION LTD.,441,463,419,0,0,0,0,743,154,1107,1,463,419,,,,,
521226,UNIROYAL,XD,UNIROYAL INDUSTRIES LTD.,1115,1170,1060,0,0,0,0,2134,440,1537,1,1170,1060,,,,,
521228,TATIAGLOB,XD,TATIA GLOBAL VENNTURE LTD.,32,33,31,0,0,0,0,62,13,65,1,33,31,,,,,
521232,SUNILTX,P,SUNIL INDUSTRIES LTD.,3480,3650,3310,0,0,0,0,6625,1370,7515,5,3650,3310,,,,,
521234,SRINACHA,XD,SRI NACHAMMAI COTTON MILLS LTD,1360,1428,1292,0,0,0,0,2716,560,2635,1,1428,1292,,,,,
521238,SEQUELE,XT,SEQUEL E-ROUTERS LTD.,2425,2545,2305,0,0,0,0,4070,840,5695,5,2545,2305,,,,,
521240,SAMBANDAM,XD,SAMBANDAM SPINNING MILLS LTD.,12900,15480,10320,0,0,0,0,33880,5,49310,5,15480,10320,,,,,
521242,KANDAGIRI,XD,KANDAGIRI SPINNING MILLS LTD.,4450,5340,3560,0,0,0,0,13690,5,30460,5,5340,3560,,,,,
521244,CHITRTX,XT,CHITRADURGA SPINTEX LTD.,813,853,773,0,0,0,0,2242,463,1461,1,853,773,,,,,
522001,CRANEX,XT,CRANEX LTD.,1326,1392,1260,0,0,0,0,2425,500,2220,1,1392,1260,,,,,
522004,BATLIBOI,XD,BATLIBOI LTD.,3060,3365,2755,0,0,0,0,7965,5,11940,5,3365,2755,,,,,
522005,AUSTENG,XD,AUSTIN ENGINEERING CO.LTD.,5750,6900,4600,0,0,0,0,18700,5,30460,5,6900,4600,,,,,
522014,UNIDT,Z,UNITED DRILLING TOOLS LTD.,23200,24360,22040,0,0,0,0,48265,9955,28985,5,24360,22040,,,,,
522015,VCCLLTD,P,VCCL LTD.,418,438,398,0,0,0,0,810,168,736,1,438,398,,,,,
522017,FLUIDOM,XD,FLUIDOMAT LTD.,22150,26580,17720,0,0,0,0,55110,5,99225,5,26580,17720,,,,,
522027,EMAINDIA,XD,EMA INDIA LTD.,1870,1960,1780,0,0,0,0,4050,840,5390,5,1960,1780,,,,,
522036,MIVENMACH,P,MIVEN MACHINE TOOLS LTD.,1003,1053,953,0,0,0,0,2099,433,2176,1,1053,953,,,,,
522042,SMENER,XD,S.M.ENERGY TEKNIK & ELECTRONIC,414,434,394,0,0,0,0,677,140,1173,1,434,394,,,,,
522085,STONEIN,XD,STONE INDIA LTD.,6260,7510,5010,0,0,0,0,20975,5,35330,5,7510,5010,,,,,
522101,KLBRENG-B,XD,KILBURN ENGINEERING LTD.,6005,7205,4805,0,0,0,0,20205,5,27880,5,7205,4805,,,,,
522105,BIRLAPREC,XT,BIRLA PRECISION TECHNOLOGIES L,456,478,434,0,0,0,0,960,198,1898,1,478,434,,,,,
522108,YUKEN,XT,YUKEN INDIA LTD.,166590,174915,158265,0,0,0,0,203580,41980,187705,5,174915,158265,,,,,
522122,VOITHPAPR,XT,VOITH PAPER FABRICS INDIA LTD.,60000,63000,57000,0,0,0,0,119300,24600,135050,5,63000,57000,,,,,
522134,ARTSONEN,XT,ARTSON ENGINEERING LTD.,4930,5175,4685,0,0,0,0,9215,1900,29535,5,5175,4685,,,,,
522152,SOLIMAC,XD,SOLITAIRE MACHINE TOOLS LTD.,5005,6005,4005,0,0,0,0,12440,5,14280,5,6005,4005,,,,,
522165,INDSILHYD,XD,INDSIL HYDRO POWER AND MANGANE,8240,8650,7830,0,0,0,0,15955,5,20940,5,8650,7830,,,,,
522183,ITL,XD,ITL INDUSTRIES LTD.,6725,7395,6055,0,0,0,0,14740,5,26490,5,7395,6055,,,,,
522195,FRONTSP,XD,FRONTIER SPRINGS LTD.,4990,5985,3995,0,0,0,0,16850,5,20100,5,5985,3995,,,,,
522207,RASANDIK,XD,RASANDIK ENGINEERING INDUSTRIE,7700,8470,6930,0,0,0,0,17830,5,31005,5,8470,6930,,,,,
522209,YOGISUNG,XD,YOGI SUNG-WON (INDIA) LTD.,186,195,177,0,0,0,0,436,90,690,1,195,177,,,,,
522215,SWISSGLA,XT,SWISS GLASCOAT EQUIPMENTS LTD.,15990,16785,15195,0,0,0,0,39060,8055,57120,5,16785,15195,,,,,
522229,TANAA,XT,TANEJA AEROSPACE & AVIATION LT,5275,5535,5015,0,0,0,0,15345,5,25485,5,5535,5015,,,,,
522231,CONART,XD,CONART ENGINEERS LTD.,4060,4465,3655,0,0,0,0,11020,5,18440,5,4465,3655,,,,,
522237,SHIVAGR,XT,SHIVAGRICO IMPLEMENTS LTD.,1120,1176,1064,0,0,0,0,1590,328,1947,1,1176,1064,,,,,
522245,IYKOTHITE,XT,IYKOT HITECH TOOLROOM LTD.,761,776,746,0,0,0,0,917,190,761,1,761,746,,,,,
522251,CENLUB,XD,CENLUB INDUSTRIES LTD.,5775,6930,4620,0,0,0,0,19670,5,14115,5,6930,4620,,,,,
522257,RAJOOENG,XC,RAJOO ENGINEERS LTD.,2145,2570,1720,0,0,0,0,5390,5,9220,5,2570,1720,,,,,
522267,VJLAXMIE,XD,VEEJAY LAKSHMI ENGINEERING WOR,5125,6150,4100,0,0,0,0,17585,5,27440,5,6150,4100,,,,,
522273,AHMDSTE,XT,AHMEDABAD STEELCRAFT LTD.,1745,1830,1660,0,0,0,0,3695,765,4865,5,1830,1660,,,,,
522281,RAMRAT,XC,RAM RATNA WIRES LTD.,11565,13875,9255,0,0,0,0,36055,5,33590,5,13875,9255,,,,,
522289,IFMIMPX,XT,IFM IMPEX GLOBAL LTD.,466,489,443,0,0,0,0,607,126,695,1,489,443,,,,,
522292,CHANDNI,XD,CHANDNI TEXTILES ENGINEERING I,1336,1402,1270,0,0,0,0,3893,1,3440,1,1402,1270,,,,,
522294,TIGLOB,XD,T & I GLOBAL LTD.,6590,7245,5935,0,0,0,0,15125,5,14550,5,7245,5935,,,,,
522650,BEMHY,XD,BEMCO HYDRAULICS LTD.,15805,16595,15015,0,0,0,0,26855,5540,33655,5,16595,15015,,,,,
523001,PROFDIA,P,PROFESSIONAL DIAMONDS LTD.,165,173,157,0,0,0,0,320,66,402,1,173,157,,,,,
523007,ANSALBU,XD,ANSAL BUILDWELL LTD.,6515,7815,5215,0,0,0,0,17885,5,36255,5,7815,5215,,,,,
523019,BNRSEC,XD,B.N.RATHI SECURITIES LTD.,2905,3485,2325,0,0,0,0,8850,5,11420,5,3485,2325,,,,,
523021,RISHITECH,XD,RISHI TECHTEX LTD.,6670,7000,6340,0,0,0,0,11645,2405,9285,5,7000,6340,,,,,
523023,SINCLAIR,XC,SINCLAIRS HOTELS LTD.,34015,37415,30615,0,0,0,0,93480,5,161020,5,37415,30615,,,,,
523025,SAFARIND,XC,SAFARI INDUSTRIES (INDIA) LTD.,141970,170360,113580,0,0,0,0,470070,5,516800,5,170360,113580,,,,,
523031,ADSDIAG,P,ADS DIAGNOSTIC LTD.,1134,1190,1078,0,0,0,0,2199,454,2766,1,1190,1078,,,,,
523054,ZBINTXPP,XT,BINAYAK TEX PROCESSORS LTD.,59565,62540,56590,0,0,0,0,112520,23200,80970,5,62540,56590,,,,,
523062,JJFINCOR,XT,J.J.FINANCE CORPORATION LTD.,1325,1391,1259,0,0,0,0,2813,580,3635,1,1391,1259,,,,,
523100,COSMOFE,XT,COSMO FERRITES LTD.,1945,2040,1850,0,0,0,0,4740,980,9545,5,2040,1850,,,,,
523105,ZPPOLYSA,XT,PLANTER POLYSACKS LTD.,9400,9870,8930,0,0,0,0,17440,3600,21325,5,9870,8930,,,,,
523113,FUTURSEC,XT,FUTURISTIC SECURITIES LTD.,1064,1117,1011,0,0,0,0,2064,426,4172,1,1117,1011,,,,,
523116,SANCTRN,XD,SANCO TRANS LTD.,29340,30805,27875,0,0,0,0,52960,10920,92880,5,30805,27875,,,,,
523120,ADORMUL,XT,ADOR MULTIPRODUCTS LTD.,2455,2575,2335,0,0,0,0,4550,5,5500,5,2575,2335,,,,,
523133,BONINDL,XT,BONANZA INDUSTRIES LTD.,2050,2150,1950,0,0,0,0,4170,860,8340,5,2150,1950,,,,,
523144,MEDICAPQ,XD,MEDI-CAPS LTD.,2750,3300,2200,0,0,0,0,9215,5,10605,5,3300,2200,,,,,
523151,OTCO,XD,OTCO INTERNATIONAL LTD.,3490,3660,3320,0,0,0,0,6980,1440,3680,5,3660,3320,,,,,
523160,MORGANITE,XT,MORGANITE CRUCIBLE (INDIA) LTD,81915,86010,77820,0,0,0,0,172010,35470,165565,5,86010,77820,,,,,
523164,SIPIND,XD,SIP INDUSTRIES LTD.,397,416,378,0,0,0,0,770,159,968,1,416,378,,,,,
523186,BAPACK,P,B&A PACKAGING INDIA LIMITED,200,210,190,0,0,0,0,388,80,488,1,210,190,,,,,
523209,NICCOUCO,XT,NICCO UCO ALLIANCE CREDIT LTD.,42,44,40,0,0,0,0,75,16,134,1,44,40,,,,,
523218,KILBURN,XT,KILBURN OFFICE AUTOMATION LTD.,350,367,333,0,0,0,0,535,111,683,1,367,333,,,,,
523222,SRMENERGY,XD,SRM ENERGY LTD.,480,504,456,0,0,0,0,931,192,1756,1,504,456,,,,,
523229,BHARATSE,XC,BHARAT SEATS LTD.,8220,9860,6580,0,0,0,0,23860,5,26570,5,9860,6580,,,,,
523232,CONTPTR,XT,CONTINENTAL PETROLEUMS LTD.,2710,2845,2575,0,0,0,0,3065,635,4390,5,2845,2575,,,,,
523242,NBFOOT,P,NB FOOTWEAR LTD.,632,663,601,0,0,0,0,1113,230,1163,1,663,601,,,,,
523248,MACPLASQ,XD,MACHINO PLASTICS LTD.,27305,32765,21845,0,0,0,0,98595,5,78305,5,32765,21845,,,,,
523277,GVFILM,XD,GV FILMS LTD.,61,67,55,0,0,0,0,159,1,413,1,67,55,,,,,
523289,RAMAVISION,XT,RAMA VISION LTD.,807,847,767,0,0,0,0,942,195,807,1,807,767,,,,,
523301,TCPLPACK,XC,TCPL PACKAGING LTD.,59070,70880,47260,0,0,0,0,213405,5,348510,5,70880,47260,,,,,
523315,PURITY,P,PURITY FLEX PACK LTD.,170,178,162,0,0,0,0,329,68,414,1,178,162,,,,,
523323,KOVAI,XT,KOVAI MEDICAL CENTER & HOSPITA,121000,127050,114950,0,0,0,0,255165,52615,197050,5,127050,114950,,,,,
523329,ELDEHSG,XC,ELDECO HOUSING & INDUSTRIES LT,68020,81620,54420,0,0,0,0,223780,5,379085,5,81620,54420,,,,,
523343,MICROSE,XT,MICROSE INDIA LTD.,1000,1050,950,0,0,0,0,1940,400,2440,1,1050,950,,,,,
523351,STDSHOE,P,STANDARD SHOE SOLE AND MOULD (,1038,1089,987,0,0,0,0,2013,416,2664,1,1089,987,,,,,
523369,DCMSRMIND,XC,DCM SHRIRAM INDUSTRIES LTD.,31705,38045,25365,0,0,0,0,104020,5,105345,5,38045,25365,,,,,
523387,TRITON,XT,TRITON CORP.LTD.,24,25,23,0,0,0,0,67,14,80,1,25,23,,,,,
523411,ADCINDIA,XC,ADC INDIA COMMUNICATIONS LIMIT,24480,29375,19585,0,0,0,0,87040,5,154385,5,29375,19585,,,,,
523415,COVENTRY,XT,COVENTRY COIL-O-MATIC (HARYANA,416,436,396,0,0,0,0,646,134,658,1,436,396,,,,,
523425,SUNRAJDI,XD,SUNRAJ DIAMOND EXPORTS LTD.,384,403,365,0,0,0,0,1105,228,1249,1,403,365,,,,,
523449,SHARP,XT,SHARP INDIA LTD.,7210,7570,6850,0,0,0,0,21000,5,36500,5,7570,6850,,,,,
523465,INDBNK,XT,IND BANK HOUSING LTD.,3955,4150,3760,0,0,0,0,6560,5,3955,5,3955,3760,,,,,
523467,JAIMATAG,XT,JAI MATA GLASS LTD.,19,19,19,0,0,0,0,36,8,46,1,20,19,,,,,
523475,LOTUSCHO,XT,LOTUS CHOCOLATE CO.LTD.,3530,3705,3355,0,0,0,0,11655,5,21675,5,3705,3355,,,,,
523483,PACIFICI,XD,PACIFIC INDUSTRIES LTD.,12420,13040,11800,0,0,0,0,24575,5070,40935,5,13040,11800,,,,,
523489,CMMHOSP,XT,CHENNAI MEENAKSHI MULTISPECIAL,1226,1287,1165,0,0,0,0,3006,1,4712,1,1287,1165,,,,,
523519,UNIOFFICE,XT,UNIVERSAL OFFICE AUTOMATION LT,356,373,339,0,0,0,0,764,158,1483,1,373,339,,,,,
523537,APMIN,XC,APM INDUSTRIES LTD.,5970,7160,4780,0,0,0,0,23025,5,35440,5,7160,4780,,,,,
523550,KRYPTONQ,XT,KRYPTON INDUSTRIES LTD.,1349,1416,1282,0,0,0,0,4485,1,8208,1,1416,1282,,,,,
523558,NETWORK,XT,NETWORK LTD.,357,374,340,0,0,0,0,812,168,1046,1,374,340,,,,,
523566,MARBU,XD,MARTIN BURN LTD.,2355,2470,2240,0,0,0,0,3740,775,4900,5,2470,2240,,,,,
523586,INDTONER,XC,INDIAN TONERS & DEVELOPERS LTD,19215,23055,15375,0,0,0,0,54190,5,74880,5,23055,15375,,,,,
523594,KUNSTOFF,XD,KUNSTSTOFFE INDUSTRIES LTD.,2415,2535,2295,0,0,0,0,13570,5,6670,5,2535,2295,,,,,
523606,SIKA,XT,SIKA INTERPLANT SYSTEMS LTD.,21100,22155,20045,0,0,0,0,43665,9005,100910,5,22155,20045,,,,,
523620,PHRMASI,XT,PHAARMASIA LTD.,2525,2650,2400,0,0,0,0,3385,700,5050,5,2650,2400,,,,,
523638,IPRINGLTD,XC,IP RINGS LTD.,14045,15445,12645,0,0,0,0,29820,5,78360,5,15445,12645,,,,,
523650,REDEXPR,XT,REDEX PROTECH LTD.,854,896,812,0,0,0,0,1136,235,1869,1,896,812,,,,,
523652,KKPLASTICK,XT,Kkalpana Plastick Limited,750,787,713,0,0,0,0,1455,300,1820,1,787,713,,,,,
523660,WATERBASE,XC,WATERBASE LTD.,10200,12240,8160,0,0,0,0,29805,5,54205,5,12240,8160,,,,,
523672,FLEXFO,XC,FLEX FOODS LTD.,9675,11610,7740,0,0,0,0,30490,5,58750,5,11610,7740,,,,,
523676,GOLKUNDIA,XT,GOLKUNDA DIAMONDS & JEWELLERY ,2515,2640,2390,0,0,0,0,3410,705,6645,5,2640,2390,,,,,
523696,FORTISMLR,XC,FORTIS MALAR HOSPITALS LIMITED,7745,9290,6200,0,0,0,0,23360,5,42565,5,9290,6200,,,,,
523710,SAYAJIHOTL,XT,SAYAJI HOTELS LTD.,30900,32445,29355,0,0,0,0,35890,7400,31475,5,31475,29355,,,,,
523712,JMGCORP,P,JMG CORPORATION LTD.,131,137,125,0,0,0,0,254,53,268,1,137,125,,,,,
523722,SVAMSOF,XD,SVAM SOFTWARE LTD.,42,44,40,0,0,0,0,79,17,175,1,44,40,,,,,
523728,SIDDHATUBE,Z,SIDDHARTHA TUBES LTD.,285,299,271,0,0,0,0,667,138,749,1,299,271,,,,,
523732,ECOBOAR,XT,ECOBOARD INDUSTRIES LTD.,543,570,516,0,0,0,0,999,206,717,1,570,516,,,,,
523752,IOSYSTEM,XD,IO SYSTEM LTD.,403,423,383,0,0,0,0,845,175,849,1,423,383,,,,,
523754,EPCIN,XC,EPC INDUSTRIE LTD.,16185,19420,12950,0,0,0,0,48210,5,79395,5,19420,12950,,,,,
523768,GUJBOROS,XC,GUJARAT BOROSIL LTD.,8300,9960,6640,0,0,0,0,27100,5,43055,5,9960,6640,,,,,
523782,MITSHI,XT,Mitshi India Limited,1650,1732,1568,0,0,0,0,2580,532,1878,1,1732,1568,,,,,
523790,SHUKJEW,P,SHUKRA JEWELLERS LTD.,350,367,333,0,0,0,0,413,86,563,1,367,333,,,,,
523820,NEOCORP,XT,NEO CORP INTERNATIONAL LTD.,649,681,617,0,0,0,0,1439,297,7311,1,681,617,,,,,
523826,SOVERDIA,XD,SOVEREIGN DIAMONDS LTD.,897,941,853,0,0,0,0,1746,360,2232,1,941,853,,,,,
523840,INNOVTEC,XC,INNOVATIVE TECH PACK LTD.,6745,7415,6075,0,0,0,0,15430,5,27115,5,7415,6075,,,,,
523842,SUPTANERY,XD,SUPER TANNERY LIMITED,463,555,371,0,0,0,0,1472,1,2355,1,555,371,,,,,
523844,INVICTA,XT,INVICTA MEDITEK LTD.,390,409,371,0,0,0,0,599,124,793,1,409,371,,,,,
523846,SKYSS,XT,SKYPAK SERVICE SPECIALIST LTD.,352,369,335,0,0,0,0,834,172,1019,1,369,335,,,,,
523850,AXTEL,XD,AXTEL INDUSTRIES LTD.,7590,8345,6835,0,0,0,0,27585,5,23850,5,8345,6835,,,,,
523862,PIFL,XT,Pacheli Industrial Finance Limited,715,750,680,0,0,0,0,1437,297,1793,1,750,680,,,,,
523874,PRECISION,XD,PRECISION CONTAINEURS LTD.,35,36,34,0,0,0,0,79,17,161,1,36,34,,,,,
523876,JYOTIOVR,XT,JYOTI OVERSEAS LTD.,54,56,52,0,0,0,0,71,15,136,1,56,52,,,,,
523878,TOTEX,XT,TOTAL EXPORTS LTD.,240,252,228,0,0,0,0,461,96,1610,1,252,228,,,,,
523888,VRWODAR,P,V R WOODART LTD.,470,493,447,0,0,0,0,620,128,470,1,470,447,,,,,
523896,AVIPHOT,XT,AVI PHOTOCHEM LTD.,1930,2025,1835,0,0,0,0,4355,900,3805,5,2025,1835,,,,,
524013,HINFLUR,XT,HINDUSTAN FLUOROCARBONS LTD.,1230,1290,1170,0,0,0,0,3315,685,2085,5,1290,1170,,,,,
524031,PATIDAR,XD,PATIDAR BUILDCON LIMITED,1301,1366,1236,0,0,0,0,2347,484,4458,1,1366,1236,,,,,
524037,RAMAPHO,XC,RAMA PHOSPHATES LTD.,9270,11120,7420,0,0,0,0,29120,5,29945,5,11120,7420,,,,,
524038,VENLONENT,XD,VENLON ENTERPRISES LTD.,314,329,299,0,0,0,0,748,155,983,1,329,299,,,,,
524046,PETPLST,XT,PET PLASTICS LTD.,12350,12965,11735,0,0,0,0,23955,4940,30130,5,12965,11735,,,,,
524080,HARLETH,XT,HARYANA LEATHER CHEMICALS LTD.,4495,4715,4275,0,0,0,0,8125,1680,8050,5,4715,4275,,,,,
524091,ACRYSIL,XC,ACRYSIL LTD.,47545,57050,38040,0,0,0,0,181525,5,305100,5,57050,38040,,,,,
524136,PCCOSMA,XD,PEE CEE COSMA SOPE LTD.,8650,9080,8220,0,0,0,0,25550,5,45750,5,9080,8220,,,,,
524156,TCMLMTD,XD,TCM LTD.,4200,4410,3990,0,0,0,0,8340,1720,12210,5,4410,3990,,,,,
524174,KESARPE,XC,KESAR PETROPRODUCTS LTD.,3955,4150,3760,0,0,0,0,8495,1755,11440,5,4150,3760,,,,,
524202,LACTOSE,XT,LACTOSE (INDIA) LTD.,12620,13250,11990,0,0,0,0,20385,4205,19080,5,13250,11990,,,,,
524204,TEEAI,XT,TEESTA AGRO INDUSTRIES LTD.,2780,2915,2645,0,0,0,0,4945,1020,2780,5,2780,2645,,,,,
524210,PNTKYOR,XT,PENTOKEY ORGANY (INDIA) LTD.,1100,1155,1045,0,0,0,0,2423,500,3904,1,1155,1045,,,,,
524218,RESONANCE,XD,RESONANCE SPECIALTIES LTD.,4325,5190,3460,0,0,0,0,13490,5,18305,5,5190,3460,,,,,
524264,UNIMERQ,XT,UNIMERS INDIA LTD.,475,498,452,0,0,0,0,834,172,1342,1,498,452,,,,,
524288,AIMCOPEST,XT,AIMCO PESTICIDES LTD.,8465,8885,8045,0,0,0,0,18245,3765,14270,5,8885,8045,,,,,
524314,GUJTERC,XD,GUJARAT TERCE LABORATORIES LTD,1149,1263,1035,0,0,0,0,3217,1,3078,1,1263,1035,,,,,
524322,KABRADG,XD,KABRA DRUGS LTD.,600,630,570,0,0,0,0,1251,258,2236,1,630,570,,,,,
524324,SEYAIND,XC,SEYA INDUSTRIES LTD.,33620,36980,30260,0,0,0,0,69765,5,54180,5,36980,30260,,,,,
524332,BCL,XT,BCL Industries and Infrastructures Ltd,7890,8280,7500,0,0,0,0,11850,2445,8575,5,8280,7500,,,,,
524336,SHHARICH,XD,SHREE HARI CHEMICALS EXPORT LT,7380,8855,5905,0,0,0,0,27320,5,53365,5,8855,5905,,,,,
524342,INDOBORAX,XC,INDO BORAX & CHEMICALS LTD.,29000,34800,23200,0,0,0,0,96440,5,158680,5,34800,23200,,,,,
524388,CRAZYINF,XD,CRAZY INFOTECH LTD.,19,19,19,0,0,0,0,36,8,46,1,20,19,,,,,
524400,ISHITADR,XT,ISHITA DRUGS & INDUSTRIES LTD.,2275,2385,2165,0,0,0,0,3880,800,3305,5,2385,2165,,,,,
524408,UNIVSTAR,XT,UNIVERSAL STARCH-CHEM ALLIED L,2795,2930,2660,0,0,0,0,5525,1140,9000,5,2930,2660,,,,,
524412,AREYDRG,XT,AAREY DRUGS & PHARMACEUTICALS ,11600,12180,11020,0,0,0,0,19720,4070,21485,5,12180,11020,,,,,
524434,ASINPET,P,ASIAN PETROPRODUCTS & EXPORTS ,358,375,341,0,0,0,0,694,144,873,1,375,341,,,,,
524440,CAMEXLTD,XD,CAMEX LTD.,2790,3345,2235,0,0,0,0,9030,5,17240,5,3345,2235,,,,,
524444,KAVITIND,XC,KAVIT INDUSTRIES LIMITED,2910,3200,2620,0,0,0,0,6220,5,4630,5,3200,2620,,,,,
524458,INDOEURO,XT,INDO EURO INDCHEM LTD.,689,723,655,0,0,0,0,1336,276,1793,1,723,655,,,,,
524470,SYNCOMF,XC,SYNCOM FORMULATIONS (INDIA) LT,156,187,125,0,0,0,0,657,1,1343,1,187,125,,,,,
524480,RIDDHI,XC,RIDDHI SIDDHI GLUCO BIOLS LTD.,48830,58595,39065,0,0,0,0,147995,5,186860,5,58595,39065,,,,,
524488,SVCSUPE,XT,SVC SUPERCHEM LTD.,75,78,72,0,0,0,0,155,32,195,1,78,72,,,,,
524502,RAAJMEDI,P,RAAJ MEDISAFE INDIA LTD.,650,682,618,0,0,0,0,1396,288,1808,1,682,618,,,,,
524506,CORALAB,XC,CORAL LABORATORIES LTD.,108980,130775,87185,0,0,0,0,240960,5,258180,5,130775,87185,,,,,
524514,TULASEEBIOE,P,TULASEE BIO-ETHANOL LTD.,1179,1237,1121,0,0,0,0,2287,472,2740,1,1237,1121,,,,,
524516,BACPHAR,XT,BACIL PHARMA LTD.,617,647,587,0,0,0,0,1387,286,1534,1,647,587,,,,,
524520,KMCSHIL,XT,KMC SPECIALITY HOSPITALS (INDI,1450,1520,1380,0,0,0,0,2520,525,5975,5,1520,1380,,,,,
524522,LAFFANSQ,XT,LAFFANS PETROCHEMICALS LTD.,1585,1660,1510,0,0,0,0,3055,630,2130,5,1660,1510,,,,,
524540,SECHE,Z,SECUNDERABAD HEALTHCARE LTD.,146,148,144,0,0,0,0,237,102,248,64,148,144,,,,,
524542,SUKHJITS,XC,SUKHJIT STARCH & CHEMICALS LTD,31385,37660,25110,0,0,0,0,99845,5,184520,5,37660,25110,,,,,
524546,SHABCHM,P,SHABA CHEMICALS LTD.,2180,2285,2075,0,0,0,0,4225,875,5315,5,2285,2075,,,,,
524564,GAYATRIBI,XT,GAYATRI BIOORGANICS LTD.,1550,1625,1475,0,0,0,0,5490,5,7805,5,1625,1475,,,,,
524572,PHARMAID,XD,PHARMAIDS PHARMACEUTICALS LTD.,372,390,354,0,0,0,0,737,152,927,1,390,354,,,,,
524576,VIVIDIND,XD,VIVID GLOBAL INDUSTRIES LTD.,4185,4600,3770,0,0,0,0,9545,5,18930,5,4600,3770,,,,,
524580,PRIYALT,XD,PRIYA LTD.,4085,4285,3885,0,0,0,0,7680,1585,20180,5,4285,3885,,,,,
524582,TIRUSTA,XT,TIRUPATI STARCH & CHEMICALS LT,1975,2070,1880,0,0,0,0,3315,685,7245,5,2070,1880,,,,,
524588,EMEDTECH,XT,EMED.COM TECHNOLOGIES LTD,1387,1456,1318,0,0,0,0,1874,387,2549,1,1456,1318,,,,,
524590,HEMORGANIC,XT,HEMO ORGANIC LIMITED,2250,2360,2140,0,0,0,0,4115,5,8240,5,2360,2140,,,,,
524592,JDORGOCHEM,XT,JD ORGOCHEM LTD.,429,450,408,0,0,0,0,911,188,995,1,450,408,,,,,
524594,ASHOKALC,XD,ASHOK ALCO-CHEM LTD.,8245,9890,6600,0,0,0,0,30325,5,66910,5,9890,6600,,,,,
524602,SHIVMED,XT,SHIVA MEDICARE LTD.,857,899,815,0,0,0,0,1584,327,1566,1,899,815,,,,,
524604,KAMRLAB,P,KAMRON LABORATORIES LTD.,1415,1485,1345,0,0,0,0,3200,660,3050,5,1485,1345,,,,,
524606,BERLDRG,XD,BERYL DRUGS LTD.,1210,1452,968,0,0,0,0,4843,1,9248,1,1452,968,,,,,
524610,RATHIGRA,XD,RATHI GRAPHIC TECHNOLOGIES LTD,1885,1975,1795,0,0,0,0,4210,5,5040,5,1975,1795,,,,,
524614,INDXTRA,XT,INDIAN EXTRACTIONS LTD.,1865,1955,1775,0,0,0,0,3615,750,4805,5,1955,1775,,,,,
524622,ISTRNETWK,XT,ISTREET NETWORK LIMITED,915,960,870,0,0,0,0,2760,570,8540,5,960,870,,,,,
524624,GAGAN,XT,GAGAN GASES LTD.,537,563,511,0,0,0,0,1117,231,2144,1,563,511,,,,,
524628,PARKERAC,XD,PARKER AGROCHEM EXPORTS LTD.,992,1041,943,0,0,0,0,2134,440,2749,1,1041,943,,,,,
524632,SHUKRAPHAR,XD,Shukra Pharmaceuticals Limited,5665,5945,5385,0,0,0,0,15275,3150,12075,5,5945,5385,,,,,
524634,ALUFLUOR,XD,ALUFLUORIDE LTD.,5850,7020,4680,0,0,0,0,23075,5,12100,5,7020,4680,,,,,
524636,SSORGS,P,SS ORGANICS LTD.,1315,1380,1250,0,0,0,0,1565,323,2666,1,1380,1250,,,,,
524640,ARCHITORG,XT,ARCHIT ORGANOSYS LTD.,5200,5460,4940,0,0,0,0,9250,1910,11450,5,5460,4940,,,,,
524642,SIKOZY,Z,SIKOZY REALTORS LIMITED,53,55,51,0,0,0,0,110,23,170,1,55,51,,,,,
524648,INDOAMIN,XC,INDO AMINES LTD.,7650,9180,6120,0,0,0,0,24110,5,26760,5,9180,6120,,,,,
524654,NATCAPSUQ,XD,NATURAL CAPSULES LTD.,8280,9935,6625,0,0,0,0,26185,5,47325,5,9935,6625,,,,,
524661,WELCURE,XT,WELCURE DRUGS & PHARMACEUTICAL,265,278,252,0,0,0,0,777,161,556,1,278,252,,,,,
524663,BIBCL,XT,BHARAT IMMUNOLOGICALS & BIOLOG,2925,3070,2780,0,0,0,0,7545,5,9380,5,3070,2780,,,,,
524675,KABSON,XT,KABSONS INDUSTRIES LTD.,438,459,417,0,0,0,0,905,187,1002,1,459,417,,,,,
