1180213580,54289,
C,1,35221,OPTIDX,NIFTY,1198938600,910000,CE
C,1,35222,OPTIDX,NIFTY,1198938600,910000,PE
C,6,35227,OPTSTK,ACC,1183213800,184000,CE
C,6,35228,OPTSTK,ACC,1183213800,184000,PE
C,1,35229,OPTIDX,NIFTY,1214663400,910000,CE
C,2,35230,OPTIDX,NIFTYIT,1185633000,1200000,CE
C,2,35231,OPTIDX,NIFTYIT,1185633000,1200000,PE
C,1,35232,OPTIDX,NIFTY,1214663400,910000,PE
C,1,35236,OPTIDX,NIFTY,1230388200,910000,CE
C,1,35237,OPTIDX,NIFTY,1230388200,910000,PE
C,6,35241,OPTSTK,ADANIENT,1183213800,16000,CE
C,6,35242,OPTSTK,ADANIENT,1183213800,16000,PE
C,2,35243,OPTIDX,FTSE100,1187533800,660000,CE
C,2,35244,OPTIDX,FTSE100,1187533800,660000,PE
C,2,35252,OPTIDX,S&P500,1182090600,220000,CE
C,2,35253,OPTIDX,S&P500,1182090600,220000,PE
C,2,35267,OPTIDX,FTSE100,1205677800,680000,CE
C,2,35268,OPTIDX,FTSE100,1205677800,680000,PE
C,6,35275,OPTSTK,AMARAJABAT,1183213800,126000,CE
C,6,35276,OPTSTK,AMARAJABAT,1183213800,126000,PE
C,6,35277,OPTSTK,ASHOKLEY,1183213800,12500,CE
C,6,35278,OPTSTK,ASHOKLEY,1183213800,12500,PE
C,6,35281,OPTSTK,AXISBANK,1183213800,29000,CE
C,6,35282,OPTSTK,AXISBANK,1183213800,29000,PE
C,6,35283,OPTSTK,BAJFINANCE,1183213800,65000,CE
C,6,35284,OPTSTK,BAJFINANCE,1183213800,65000,PE
C,6,35287,OPTSTK,BANKINDIA,1183213800,19000,CE
C,6,35288,OPTSTK,APOLLOTYRE,1185633000,14500,CE
C,6,35289,OPTSTK,APOLLOTYRE,1185633000,14500,PE
C,6,35290,OPTSTK,BANKINDIA,1183213800,19000,PE
C,6,35301,OPTSTK,BEML,1183213800,195000,CE
C,6,35302,OPTSTK,BEML,1183213800,195000,PE
C,6,35303,OPTSTK,BHARATFORG,1183213800,144000,CE
C,6,35304,OPTSTK,BHARATFORG,1183213800,144000,PE
C,2,35305,OPTIDX,NIFTYCPSE,1183818600,250000,CE
C,2,35308,OPTIDX,NIFTYCPSE,1183818600,250000,PE
C,2,35309,OPTIDX,NIFTYCPSE,1184423400,250000,CE
C,2,35310,OPTIDX,NIFTYCPSE,1184423400,250000,PE
C,2,35311,OPTIDX,S&P500,1182090600,238500,CE
C,2,35312,OPTIDX,S&P500,1182090600,238500,PE
C,2,35313,OPTIDX,S&P500,1182090600,239500,CE
C,2,35314,OPTIDX,S&P500,1182090600,239500,PE
C,2,35315,OPTIDX,S&P500,1189953000,238500,CE
C,2,35316,OPTIDX,S&P500,1189953000,238500,PE
C,6,35317,OPTSTK,BOSCHLTD,1183213800,2365000,CE
C,6,35318,OPTSTK,BOSCHLTD,1183213800,2365000,PE
C,2,35319,OPTIDX,S&P500,1189953000,239500,CE
C,2,35320,OPTIDX,S&P500,1189953000,239500,PE
C,2,35321,OPTIDX,S&P500,1197815400,238500,CE
C,2,35322,OPTIDX,S&P500,1197815400,238500,PE
C,2,35323,OPTIDX,NIFTYCPSE,1180794600,285000,CE
C,2,35324,OPTIDX,S&P500,1197815400,239500,CE
C,2,35325,OPTIDX,S&P500,1197815400,239500,PE
C,2,35326,OPTIDX,NIFTYCPSE,1180794600,285000,PE
C,2,35329,OPTIDX,NIFTYCPSE,1181399400,285000,CE
C,2,35330,OPTIDX,NIFTYCPSE,1181399400,285000,PE
C,6,35333,OPTSTK,BOSCHLTD,1183213800,2370000,CE
C,6,35334,OPTSTK,BOSCHLTD,1183213800,2370000,PE
C,2,35335,OPTIDX,NIFTYCPSE,1182004200,285000,CE
C,2,35336,OPTIDX,NIFTYCPSE,1182004200,285000,PE
C,6,35337,OPTSTK,BOSCHLTD,1183213800,2375000,CE
C,6,35338,OPTSTK,BOSCHLTD,1183213800,2375000,PE
C,6,35350,OPTSTK,BRITANNIA,1183213800,235000,CE
C,6,35351,OPTSTK,BRITANNIA,1183213800,235000,PE
C,2,35355,OPTIDX,NIFTYCPSE,1182609000,285000,CE
C,2,35356,OPTIDX,NIFTYCPSE,1182609000,285000,PE
C,7,35360,OPTSTK,CADILAHC,1183213800,24000,CE
C,7,35361,OPTSTK,CADILAHC,1183213800,24000,PE
C,2,35362,OPTIDX,NIFTYCPSE,1183213800,285000,CE
C,2,35363,OPTIDX,NIFTYCPSE,1183213800,285000,PE
C,6,35368,OPTSTK,APOLLOHOSP,1183213800,166000,CE
C,6,35369,OPTSTK,APOLLOHOSP,1183213800,166000,PE
C,6,35373,OPTSTK,BHEL,1185633000,10000,CE
C,6,35374,OPTSTK,BHEL,1185633000,10000,PE
C,2,35375,OPTIDX,NIFTYCPSE,1185633000,285000,CE
C,2,35376,OPTIDX,NIFTYCPSE,1185633000,285000,PE
C,2,35377,OPTIDX,NIFTYCPSE,1185028200,250000,CE
C,2,35378,OPTIDX,NIFTYCPSE,1185028200,250000,PE
C,2,35381,OPTIDX,NIFTYIT,1185633000,830000,CE
C,2,35382,OPTIDX,NIFTYIT,1185633000,830000,PE
C,2,35387,OPTIDX,NIFTYMID50,1183213800,590000,CE
C,2,35388,OPTIDX,NIFTYMID50,1183213800,590000,PE
C,2,35389,OPTIDX,NIFTYMID50,1185633000,590000,CE
C,2,35390,OPTIDX,NIFTYMID50,1185633000,590000,PE
C,6,35391,OPTSTK,ACC,1185633000,122000,CE
C,6,35392,OPTSTK,ACC,1185633000,122000,PE
C,7,35397,OPTSTK,CAPF,1183213800,108000,CE
C,7,35398,OPTSTK,CAPF,1183213800,108000,PE
C,7,35399,OPTSTK,CAPF,1183213800,110000,CE
C,7,35400,OPTSTK,CAPF,1183213800,110000,PE
C,6,35401,OPTSTK,ADANIENT,1185633000,6000,CE
C,6,35402,OPTSTK,ADANIENT,1185633000,6000,PE
C,7,35407,OPTSTK,CENTURYTEX,1183213800,146000,CE
C,7,35408,OPTSTK,CENTURYTEX,1183213800,146000,PE
C,6,35411,OPTSTK,ADANIPORTS,1185633000,47000,CE
C,6,35412,OPTSTK,ADANIPORTS,1185633000,47000,PE
C,6,35430,OPTSTK,ALBK,1183213800,11000,CE
C,6,35431,OPTSTK,ALBK,1183213800,11000,PE
C,6,35436,OPTSTK,ALBK,1183213800,11250,CE
C,6,35437,OPTSTK,ALBK,1183213800,11250,PE
