NEATSLB|5.30.00|1180185837
161504|8KMILES|08|0|3.05176050000000E+07|0|51.59-120.39|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1154736000|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|1|1
161505|8KMILES|09|0|3.05176050000000E+07|0|60.98-142.28|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1157155200|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|1|1
161506|8KMILES|10|0|3.05176050000000E+07|0|72.70-169.64|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1160179200|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|1|1
161507|8KMILES|11|0|3.05176050000000E+07|0|82.09-191.53|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1162598400|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|1|1
161508|8KMILES|12|0|3.05176050000000E+07|0|91.46-213.42|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1165017600|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|1|1
161516|8KMILES|AJ|0|3.05176050000000E+07|0|40.73-95.05|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1144454400|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|0|0
161515|8KMILES|AM|0|3.05176050000000E+07|0|40.73-95.05|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1144454400|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|0|0
161524|8KMILES|AO|0|3.05176050000000E+07|0|90.71-211.67|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1154736000|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|0|0
161523|8KMILES|AS|0|3.05176050000000E+07|0|90.71-211.67|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1154736000|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|0|0
161532|8KMILES|DF|0|3.05176050000000E+07|0|140.69-328.27|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1165017600|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|0|0
161531|8KMILES|DJ|0|3.05176050000000E+07|0|140.69-328.27|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1165017600|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|0|0
161512|8KMILES|FA|0|3.05176050000000E+07|0|0.01-10.00|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1170460800|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|0|0
161511|8KMILES|FM|0|3.05176050000000E+07|0|0.01-10.00|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1170460800|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|0|0
161520|8KMILES|JA|0|3.05176050000000E+07|0|64.25-149.93|1|0|2|0|2|0|2|0|1|1|8K MILES SOFT SERV LTD|0|1075420800|0|1149292800|5880|1075420800|0|0|1160524800|1160784000|0|0|0|1|1|0|0|0|0|0|1|0|0|0|BON 1:3/SPLIT RS.10TORS.5|1180204305|N|500|INE650K01021|0|0
